Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2022-07-26 00:00:00+05:30,1747.10635384254,1747.10635384254,1708.9903694579723,1718.1636962890625,1585897,0.0,0.0
2022-07-27 00:00:00+05:30,1720.861694708108,1785.1242038320424,1716.937266670005,1762.7059326171875,5369460,0.0,0.0
2022-07-28 00:00:00+05:30,1770.8982677367064,1781.690445545628,1753.1892371537206,1767.2191162109375,1831059,0.0,0.0
2022-07-29 00:00:00+05:30,1780.660167739664,1797.8786441334348,1760.1060232334964,1773.890625,1747781,0.0,0.0
2022-08-01 00:00:00+05:30,1773.8415476581429,1783.5054281546884,1756.4760007664436,1780.4149169921875,1341943,0.0,0.0
2022-08-02 00:00:00+05:30,1774.8226820597595,1777.4226397369791,1742.1517688624938,1759.174072265625,1749346,0.0,0.0
2022-08-03 00:00:00+05:30,1759.173949303524,1769.9170230176671,1739.5027061032836,1755.9853515625,1264299,0.0,0.0
2022-08-04 00:00:00+05:30,1759.90986631291,1780.5131142706273,1741.4650059499077,1746.4686279296875,1856927,0.0,0.0
2022-08-05 00:00:00+05:30,1749.264827691859,1772.860500970102,1741.7594543097266,1753.6798095703125,1430542,0.0,0.0
2022-08-08 00:00:00+05:30,1762.4607104541133,1797.437200379852,1756.4268782058343,1795.08251953125,2625195,0.0,0.0
2022-08-10 00:00:00+05:30,1795.4259629729818,1831.726925065878,1787.8223830751454,1820.100830078125,3422074,0.0,0.0
2022-08-11 00:00:00+05:30,1834.7193800502964,1843.3040671743122,1820.1498438057263,1831.8741455078125,1918049,0.0,0.0
2022-08-12 00:00:00+05:30,1829.7646471487265,1833.6890753463645,1803.2747568146697,1811.5650634765625,1041383,0.0,0.0
2022-08-16 00:00:00+05:30,1824.8591365128218,1828.7835647633872,1807.1992093852784,1813.9688720703125,1426893,0.0,0.0
2022-08-17 00:00:00+05:30,1826.2816241840587,1832.0701795856457,1815.097099907821,1820.6402587890625,1748371,0.0,0.0
2022-08-18 00:00:00+05:30,1821.9158508994176,1862.6808980537558,1815.0481013268297,1858.7564697265625,2519639,0.0,0.0
2022-08-19 00:00:00+05:30,1858.314898202266,1905.3099513358095,1856.9904275957022,1899.472412109375,4134598,0.0,0.0
2022-08-22 00:00:00+05:30,1900.5024642524916,1907.2721269274195,1839.5757397062303,1845.1190185546875,3175874,0.0,0.0
2022-08-23 00:00:00+05:30,1834.6701835246022,1875.8275763670365,1830.451375303928,1841.5870361328125,1811509,0.0,0.0
2022-08-24 00:00:00+05:30,1840.5569173511085,1862.1412735247357,1816.6178801875485,1857.5791015625,1534933,0.0,0.0
2022-08-25 00:00:00+05:30,1864.1033396458356,1881.7632660214276,1837.6134500824473,1842.4208984375,1121363,0.0,0.0
2022-08-26 00:00:00+05:30,1854.4884684070805,1875.8766496613466,1851.5451473040555,1869.4013671875,1119310,0.0,0.0
2022-08-29 00:00:00+05:30,1834.6700286662488,1854.2921680102727,1825.8400659614379,1845.9527587890625,1183546,0.0,0.0
2022-08-30 00:00:00+05:30,1858.1185861835863,1891.5743111996098,1853.4583278961393,1886.17822265625,1394462,0.0,0.0
2022-09-01 00:00:00+05:30,1869.0088409806567,1894.0270695607128,1856.35253668735,1876.80859375,2014905,0.0,0.0
2022-09-02 00:00:00+05:30,1864.5938547395363,1921.7924407831758,1864.3485779893733,1903.838134765625,3201140,0.0,0.0
2022-09-05 00:00:00+05:30,1911.147380056402,1935.4788821643633,1905.4079279171247,1931.1619873046875,2474746,0.0,0.0
2022-09-06 00:00:00+05:30,1936.509171670592,1947.5956096401835,1914.4342627209962,1925.2264404296875,1172733,0.0,0.0
2022-09-07 00:00:00+05:30,1904.4268928475535,1924.2943108400357,1897.4610566647268,1921.105712890625,1238549,0.0,0.0
2022-09-08 00:00:00+05:30,1930.7207041807153,1939.6487549217786,1910.755198460962,1937.097900390625,1632797,0.0,0.0
2022-09-09 00:00:00+05:30,1939.9919825124884,1949.8521561747882,1907.2720866657585,1912.9134521484375,980869,0.0,0.0
2022-09-12 00:00:00+05:30,1912.9133882086637,1929.8374840910074,1911.0983641972782,1924.8338623046875,791708,0.0,0.0
2022-09-13 00:00:00+05:30,1931.7016125618425,1957.3084815252294,1926.0111440081835,1953.7274169921875,1761021,0.0,0.0
2022-09-14 00:00:00+05:30,1927.532008311016,1935.675125046065,1912.5701256543275,1916.985107421875,2322752,0.0,0.0
2022-09-15 00:00:00+05:30,1922.0868372032012,1947.2031542465604,1917.8681486599291,1920.51708984375,1566565,0.0,0.0
2022-09-16 00:00:00+05:30,1910.215476989746,1919.928460995046,1878.8200505574546,1883.7255859375,3881617,0.0,0.0
2022-09-19 00:00:00+05:30,1884.804610847589,1895.449597715449,1869.008812292309,1874.60107421875,1755456,0.0,0.0
2022-09-20 00:00:00+05:30,1894.5175908333385,1918.8490920028923,1888.6309489146436,1896.1854248046875,1666658,0.0,0.0
