Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2022-07-26 00:00:00+05:30,514.691852588222,532.9243080255641,514.691852588222,523.0110473632812,115079,0.0,0.0
2022-07-27 00:00:00+05:30,526.0996032351111,526.5479532948463,509.3616672128479,511.4040832519531,24441,0.0,0.0
2022-07-28 00:00:00+05:30,513.0977825453841,539.0017482661219,512.1014761715096,532.5257568359375,68857,0.0,0.0
2022-07-29 00:00:00+05:30,557.9316111662479,596.787562658183,548.0183498416179,582.141845703125,1921093,0.0,0.0
2022-08-01 00:00:00+05:30,587.1233747742106,606.700820705591,586.0772651708686,591.7064208984375,356939,0.0,0.0
2022-08-02 00:00:00+05:30,591.7063870153868,606.650982806551,584.1842251527279,602.2174072265625,190430,0.0,0.0
2022-08-03 00:00:00+05:30,601.1713198637464,613.1269969377906,589.0661725023892,604.8576049804688,148806,0.0,0.0
2022-08-04 00:00:00+05:30,604.8576273275795,617.4111252049593,596.339219259545,607.4978637695312,131476,0.0,0.0
2022-08-05 00:00:00+05:30,607.7469449411292,617.610403289472,589.8134285330303,594.0975341796875,128529,0.0,0.0
2022-08-08 00:00:00+05:30,601.7690755870498,606.5513342244734,591.2082518956674,600.8723754882812,76285,0.0,0.0
2022-08-10 00:00:00+05:30,601.7690852191955,618.4572179632709,594.9942136402609,601.1713256835938,349816,0.0,0.0
2022-08-11 00:00:00+05:30,608.2450448263305,634.1988138564036,608.2450448263305,613.6749267578125,401379,0.0,0.0
2022-08-12 00:00:00+05:30,614.7210422016855,632.3556774543416,605.9037549802155,627.3741455078125,257252,0.0,0.0
2022-08-16 00:00:00+05:30,626.5771554572387,637.5863296508735,622.6417327880968,632.6047973632812,497796,0.0,0.0
2022-08-17 00:00:00+05:30,633.6508571132389,637.5364763156497,615.7173422892793,619.4534912109375,98947,0.0,0.0
2022-08-18 00:00:00+05:30,619.702596137464,627.4239709285658,604.8078029268787,610.68603515625,84054,0.0,0.0
2022-08-19 00:00:00+05:30,619.6029974474498,619.6029974474498,603.7617007764571,608.9923095703125,66896,0.0,0.0
