Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2022-07-26 00:00:00+05:30,1842.9332570369068,1853.0453297991787,1805.0256016187534,1812.49755859375,552167,0.0,0.0
2022-07-27 00:00:00+05:30,1811.2023625062445,1842.0864511958448,1783.4066583628276,1828.985595703125,524764,0.0,0.0
2022-07-28 00:00:00+05:30,1836.1089549091148,1907.6902807817903,1826.1463452785715,1895.486083984375,1437791,0.0,0.0
2022-07-29 00:00:00+05:30,1917.7524418330067,1935.2368699210906,1900.168533587894,1912.2232666015625,1298537,0.0,0.0
2022-08-01 00:00:00+05:30,1921.3888834416043,1972.59672164963,1911.9244042215682,1966.818359375,1046013,0.0,0.0
2022-08-02 00:00:00+05:30,1973.2939657110153,1990.280263129618,1914.8134980528723,1946.69384765625,1177624,0.0,0.0
2022-08-03 00:00:00+05:30,1882.9332212941827,2000.0934862963766,1867.989306839467,1957.1546630859375,3046104,0.0,0.0
2022-08-04 00:00:00+05:30,1966.4696447598803,2010.2553863231822,1917.8521835431245,2004.92529296875,1967219,0.0,0.0
2022-08-05 00:00:00+05:30,2022.409656906527,2052.2974843484953,2003.5803012953106,2017.5279541015625,1501808,0.0,0.0
2022-08-08 00:00:00+05:30,2002.4844818620088,2028.5864697461989,1997.50317718076,2002.2852783203125,470749,0.0,0.0
2022-08-10 00:00:00+05:30,2002.6836641838631,2027.4408454784568,1995.0125037015748,2010.70361328125,559881,0.0,0.0
2022-08-11 00:00:00+05:30,2021.4134897912977,2029.7322444925505,2006.4695753768722,2014.788330078125,334484,0.0,0.0
2022-08-12 00:00:00+05:30,2012.4470597745103,2066.693418260008,1999.6451312665429,2046.1207275390625,1050362,0.0,0.0
2022-08-16 00:00:00+05:30,2056.929935377093,2090.15533312565,2047.3161151445238,2087.764404296875,987500,0.0,0.0
2022-08-17 00:00:00+05:30,2097.029663871668,2126.7681517612455,2092.696074494993,2109.682373046875,1087467,0.0,0.0
2022-08-18 00:00:00+05:30,2107.0420234757394,2114.0657117385203,2067.241447623671,2096.382080078125,682871,0.0,0.0
2022-08-19 00:00:00+05:30,2096.1330507501534,2114.962285521391,2020.7658851302044,2033.61767578125,775656,0.0,0.0
2022-08-22 00:00:00+05:30,2002.4844811766582,2016.232930737753,1967.6153484198508,1973.044921875,712230,0.0,0.0
2022-08-23 00:00:00+05:30,1942.7087957092579,2006.0709659542297,1942.7087957092579,1979.7696533203125,557854,0.0,0.0
2022-08-24 00:00:00+05:30,1980.566754883932,1993.9166758442564,1970.604145452926,1982.708740234375,370425,0.0,0.0
2022-08-25 00:00:00+05:30,1993.2690527685625,1999.445821879933,1943.0077375694702,1950.728759765625,466438,0.0,0.0
2022-08-26 00:00:00+05:30,1960.4920644505519,1983.0075373487407,1944.203222420993,1953.3687744140625,785075,0.0,0.0
2022-08-29 00:00:00+05:30,1887.914483444658,1940.8159150959766,1883.2321056668925,1936.033935546875,511708,0.0,0.0
2022-08-30 00:00:00+05:30,1952.6714489385827,1987.540581955343,1933.9416945583118,1971.6502685546875,580249,0.0,0.0
2022-09-01 00:00:00+05:30,1964.5269840981964,2024.30264086909,1958.649020192948,1997.8021240234375,704161,0.0,0.0
2022-09-02 00:00:00+05:30,2009.2092405648232,2015.7845384127309,1968.6116074655215,1975.38623046875,490402,0.0,0.0
2022-09-05 00:00:00+05:30,1981.96158152482,2028.3873180171704,1967.615399353591,2010.8531494140625,598653,0.0,0.0
2022-09-06 00:00:00+05:30,2020.9153736124535,2026.5940124845672,1988.736095700109,1995.2117919921875,361207,0.0,0.0
2022-09-07 00:00:00+05:30,1986.5442675388394,2019.2714143237115,1983.5554847892824,2011.2515869140625,398301,0.0,0.0
2022-09-08 00:00:00+05:30,2021.313842338074,2048.3124894472135,2013.0448279034097,2026.843017578125,573998,0.0,0.0
2022-09-09 00:00:00+05:30,2036.3574185318346,2052.2975940193637,2024.3524252222342,2037.1046142578125,508286,0.0,0.0
2022-09-12 00:00:00+05:30,2047.216418009266,2176.8300578769313,2037.3535324294392,2170.254638671875,2686496,0.0,0.0
2022-09-13 00:00:00+05:30,2191.4750757888078,2286.4187891880056,2180.815132693919,2248.062744140625,2920771,0.0,0.0
2022-09-14 00:00:00+05:30,2197.7516024642136,2273.467432830161,2191.8238986008537,2243.77880859375,1338233,0.0,0.0
2022-09-15 00:00:00+05:30,2252.7452470433354,2270.827529507841,2204.725517141126,2222.0107421875,596141,0.0,0.0
2022-09-16 00:00:00+05:30,2220.466479863404,2240.1924955486725,2086.817925927873,2100.16796875,1321945,0.0,0.0
2022-09-19 00:00:00+05:30,2106.195469602334,2124.1281675360183,2055.7347042022698,2063.953857421875,772954,0.0,0.0
2022-09-20 00:00:00+05:30,2077.204030484235,2203.2310376095375,2076.7557617131365,2141.064453125,1643440,0.0,0.0
2022-09-21 00:00:00+05:30,2147.0420051639962,2178.7727695172325,2120.043236951191,2132.99462890625,916266,0.0,0.0
2022-09-22 00:00:00+05:30,2113.0695479924057,2169.5574971644687,2113.0695479924057,2154.563720703125,748023,0.0,0.0
2022-09-23 00:00:00+05:30,2162.4842100739966,2208.660761192283,2136.9798313458427,2155.60986328125,1254733,0.0,0.0
2022-09-26 00:00:00+05:30,2133.990974277017,2142.1602654956414,2018.922833507178,2079.54541015625,1457183,0.0,0.0
2022-09-27 00:00:00+05:30,2091.7992152308807,2107.291121714511,2015.4359103812467,2047.017333984375,1250578,0.0,0.0
2022-09-28 00:00:00+05:30,2037.3535641261958,2082.1853051460876,1997.602729432449,2068.78564453125,684193,0.0,0.0
2022-09-29 00:00:00+05:30,2090.155484407754,2101.1143549170415,1989.7323314589098,2002.783447265625,1649759,0.0,0.0
2022-09-30 00:00:00+05:30,2000.9901525051514,2044.1283010279647,1967.615410105887,2028.3873291015625,1075507,0.0,0.0
2022-10-03 00:00:00+05:30,2028.38731223547,2074.215316342951,2023.5554709077849,2043.181884765625,632316,0.0,0.0
2022-10-04 00:00:00+05:30,2067.83930337212,2112.073191795985,2064.2526666987173,2099.570068359375,498955,0.0,0.0
2022-10-06 00:00:00+05:30,2110.080746943109,2175.833971352101,2107.0919640154275,2167.76416015625,710290,0.0,0.0
2022-10-07 00:00:00+05:30,2168.8601519918825,2207.315923084963,2148.4368019157073,2197.104248046875,847553,0.0,0.0
2022-10-10 00:00:00+05:30,2171.6497088412657,2213.642011392916,2161.886302699648,2198.399169921875,628087,0.0,0.0
2022-10-11 00:00:00+05:30,2191.7739559491038,2233.6169132899504,2157.851224030795,2170.055419921875,724712,0.0,0.0
2022-10-12 00:00:00+05:30,2170.0554233762823,2225.99561832314,2163.480247434622,2217.4775390625,776466,0.0,0.0
2022-10-13 00:00:00+05:30,2216.680637463259,2242.035430266441,2195.8588806766234,2217.12890625,780470,0.0,0.0
2022-10-14 00:00:00+05:30,2246.568435466855,2252.9444082364953,2208.312112393472,2216.73046875,496272,0.0,0.0
2022-10-17 00:00:00+05:30,2214.5884038072118,2255.534826796797,2197.3034219855176,2247.315673828125,602882,0.0,0.0
2022-10-18 00:00:00+05:30,2258.573383441296,2266.344267318276,2234.0154056514725,2241.437744140625,497592,0.0,0.0
2022-10-19 00:00:00+05:30,2248.561041633531,2278.100082527814,2241.6370764379917,2252.595947265625,541361,0.0,0.0
2022-10-20 00:00:00+05:30,2241.5373564425536,2247.5647840524343,2193.766690817137,2239.1962890625,505002,0.0,0.0
2022-10-21 00:00:00+05:30,2242.5833487149716,2276.5060819557025,2225.4477094005524,2233.567138671875,436187,0.0,0.0
2022-10-24 00:00:00+05:30,2236.605814515343,2252.8947782061505,2221.6619003871783,2228.4365234375,101979,0.0,0.0
2022-10-25 00:00:00+05:30,2227.6394915286564,2250.304428215721,2213.24356939935,2244.575927734375,297770,0.0,0.0
2022-10-27 00:00:00+05:30,2244.077854050929,2259.519899217539,2219.6694600779,2250.055419921875,401610,0.0,0.0
2022-10-28 00:00:00+05:30,2254.4886775220825,2259.519843986036,2211.898521732663,2242.234619140625,389540,0.0,0.0
2022-10-31 00:00:00+05:30,2242.234488202642,2317.701251071658,2242.234488202642,2305.2978515625,1049252,0.0,0.0
2022-11-01 00:00:00+05:30,2316.8546061945312,2329.2580058693698,2299.868309045954,2316.7548828125,526537,0.0,0.0
2022-11-02 00:00:00+05:30,2318.7973735427613,2341.7113755154714,2301.860937302062,2334.737548828125,549490,0.0,0.0
2022-11-03 00:00:00+05:30,2325.173192737701,2347.7885095117967,2271.474828084182,2310.6279296875,640706,0.0,0.0
2022-11-04 00:00:00+05:30,2307.8883812123304,2321.088838964811,2276.6555027483696,2307.29052734375,335598,0.0,0.0
2022-11-07 00:00:00+05:30,2308.7849184531324,2328.2618689117917,2302.359083891806,2323.87841796875,371078,0.0,0.0
2022-11-09 00:00:00+05:30,2323.878272117455,2333.7411577341713,2279.4449386961724,2290.40380859375,459503,0.0,0.0
2022-11-10 00:00:00+05:30,2087.166581073329,2141.8612070762233,2066.245102217701,2071.5751953125,2828479,0.0,0.0
2022-11-11 00:00:00+05:30,2090.1554201261374,2126.967212650108,2074.7133757925076,2110.22998046875,1179149,0.0,0.0
2022-11-14 00:00:00+05:30,2112.0732521039895,2139.868835819342,2095.186677342392,2133.542724609375,623260,0.0,0.0
2022-11-15 00:00:00+05:30,2134.987285867671,2192.7704228626894,2131.0022419369798,2179.02197265625,674094,0.0,0.0
2022-11-16 00:00:00+05:30,2182.807750498901,2196.904745708732,2141.9610513795697,2152.919921875,398180,0.0,0.0
2022-11-17 00:00:00+05:30,2152.919851291817,2160.8899386635594,2115.3608631980355,2139.37060546875,256267,0.0,0.0
2022-11-18 00:00:00+05:30,2139.370680125856,2151.2263314417046,2080.1928766166634,2095.2861328125,387533,0.0,0.0
2022-11-21 00:00:00+05:30,2092.148047849127,2131.998486855777,2082.1854380974646,2097.37841796875,312253,0.0,0.0
2022-11-22 00:00:00+05:30,2101.0644985628737,2149.931147194475,2098.1754390760107,2112.720703125,443704,0.0,0.0
2022-11-23 00:00:00+05:30,2119.8440862934376,2136.9797258928047,2112.0732022810007,2121.03955078125,272242,0.0,0.0
2022-11-24 00:00:00+05:30,2131.052024845308,2135.9834678816637,2092.1479862646893,2096.581298828125,381951,0.0,0.0
2022-11-25 00:00:00+05:30,2107.09184992603,2115.4603443793117,2092.1479360967674,2100.666015625,249776,0.0,0.0
2022-11-28 00:00:00+05:30,2100.665945171421,2135.9833450245264,2100.665945171421,2114.762939453125,242359,0.0,0.0
2022-11-29 00:00:00+05:30,2117.0545246669953,2168.063036804006,2108.4369647165186,2160.790283203125,522688,0.0,0.0
2022-11-30 00:00:00+05:30,2165.8214125554964,2176.9298679253966,2154.364411794756,2167.41552734375,291269,0.0,0.0
2022-12-01 00:00:00+05:30,2169.8063616295035,2180.8150931344135,2138.723070436867,2157.502685546875,265974,0.0,0.0
2022-12-02 00:00:00+05:30,2161.886130118839,2209.557310970396,2145.597167285136,2203.23095703125,452506,0.0,0.0
2022-12-05 00:00:00+05:30,2214.2397151954224,2252.4461748299295,2188.785200517453,2247.0166015625,659986,0.0,0.0
2022-12-06 00:00:00+05:30,2253.542232310831,2254.9369003270785,2222.7080050545187,2230.578369140625,261371,0.0,0.0
2022-12-07 00:00:00+05:30,2239.594573186414,2242.5334942877025,2187.8887281517314,2204.426513671875,270482,0.0,0.0
2022-12-08 00:00:00+05:30,2208.3121856914936,2241.587205134377,2203.7292878921075,2231.12646484375,286192,0.0,0.0
2022-12-09 00:00:00+05:30,2235.6096089472107,2241.2882478110137,2168.2126518509417,2183.305908203125,298606,0.0,0.0
2022-12-12 00:00:00+05:30,2171.9486371295093,2208.561227762536,2153.966077982563,2181.8115234375,244449,0.0,0.0
2022-12-13 00:00:00+05:30,2192.1228541621335,2217.676849953373,2166.319549908405,2213.343017578125,344551,0.0,0.0
2022-12-14 00:00:00+05:30,2216.680558547587,2236.6057770513858,2208.4614059147702,2212.944580078125,232162,0.0,0.0
2022-12-15 00:00:00+05:30,2209.706697303568,2223.654350036774,2161.8861736468634,2167.46533203125,183116,0.0,0.0
2022-12-16 00:00:00+05:30,2160.8899240626406,2164.874967721585,2095.136703690057,2100.466796875,343849,0.0,0.0
2022-12-19 00:00:00+05:30,2105.547661757322,2109.8814941925093,2058.7732586754096,2082.5341796875,344559,0.0,0.0
2022-12-20 00:00:00+05:30,2084.1777958999583,2094.2401282477485,2053.393431482979,2079.445556640625,207544,0.0,0.0
2022-12-21 00:00:00+05:30,2089.8066350369045,2113.467832039641,2033.0696239222113,2041.537841796875,301676,0.0,0.0
2022-12-22 00:00:00+05:30,2041.537816959548,2060.915043097335,1992.5218286210234,2004.87548828125,362995,0.0,0.0
2022-12-23 00:00:00+05:30,1975.5854885210726,1998.0512218696786,1870.38035521005,1881.2396240234375,697734,0.0,0.0
2022-12-26 00:00:00+05:30,1886.9182275939081,1957.652754605084,1873.0204360731816,1944.0040283203125,350046,0.0,0.0
2022-12-27 00:00:00+05:30,1967.4161482148381,1992.47201350433,1954.9130248024248,1977.8270263671875,325658,0.0,0.0
2022-12-28 00:00:00+05:30,1985.0000992647033,1997.5032229466572,1959.645306501783,1984.7012939453125,214525,0.0,0.0
2022-12-29 00:00:00+05:30,1982.559305942639,1986.6938132401208,1954.9629260582383,1968.8607177734375,239854,0.0,0.0
2022-12-30 00:00:00+05:30,1978.624148852779,2005.5231950528218,1973.1447135157332,1977.876953125,239487,0.0,0.0
